terrain_type,band,polarization,statistic,a_0,a_5,a_10,a_15,a_20,a_25,a_30,a_35,a_40,a_45,a_50,a_55,a_60,a_65,a_70,a_75,a_80
c1b,C,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3c,Ka,vv,N,NULL,NULL,4.0,NULL,18.0,NULL,18.0,NULL,16.0,3.0,16.0,NULL,18.0,NULL,18.0,NULL,2.0
c3c,Ka,vv,snmin,NULL,NULL,-6.0,NULL,-8.0,NULL,-9.5,NULL,-10.5,-5.5,-12.5,NULL,-13.5,NULL,-15.0,NULL,-14.0
c3c,Ka,vv,snmax,NULL,NULL,0.0,NULL,-0.5,NULL,-1.5,NULL,-2.5,-4.5,-3.5,NULL,-5.0,NULL,-6.5,NULL,-13.0
c3c,Ka,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3c,Ka,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3c,Ka,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3c,Ka,hh,N,NULL,NULL,4.0,NULL,18.0,NULL,18.0,NULL,16.0,2.0,16.0,NULL,18.0,NULL,18.0,NULL,3.0
c3c,Ka,hh,snmin,NULL,NULL,-6.0,NULL,-8.5,NULL,-9.5,NULL,-12.0,-6.0,-12.5,NULL,-14.0,NULL,-15.5,NULL,-14.0
c3c,Ka,hh,snmax,NULL,NULL,0.5,NULL,0.0,NULL,-0.5,NULL,-1.0,-6.0,-2.0,NULL,-3.0,NULL,-4.5,NULL,-6.5
c3c,L,vv,N,146.0,46.0,141.0,46.0,155.0,NULL,154.0,NULL,107.0,2.0,11.0,NULL,108.0,NULL,14.0,NULL,95.0
c3c,L,vv,snmin,-13.0,-15.0,-19.0,-19.0,-23.0,NULL,-27.0,NULL,-28.5,-17.0,-11.0,NULL,-29.0,NULL,-20.5,NULL,-31.0
c3c,L,vv,snmax,11.0,8.0,3.0,-0.5,-4.0,NULL,-4.0,NULL,-4.5,-16.5,-5.0,NULL,-7.0,NULL,-7.0,NULL,-19.0
c3c,L,hv,N,100.0,3.0,113.0,18.0,115.0,NULL,114.0,NULL,95.0,NULL,NULL,NULL,95.0,NULL,NULL,NULL,95.0
c3c,L,hv,snmin,-31.0,-25.0,-33.0,-28.5,-36.0,NULL,-36.5,NULL,-38.5,NULL,NULL,NULL,-38.5,NULL,NULL,NULL,-42.5
c3c,L,hv,snmax,-14.0,-23.0,-16.0,-19.0,-19.0,NULL,-20.5,NULL,-23.5,NULL,NULL,NULL,-26.5,NULL,NULL,NULL,-29.0
c3c,L,hh,N,146.0,46.0,141.0,46.0,154.0,NULL,154.0,NULL,107.0,2.0,11.0,NULL,109.0,NULL,14.0,NULL,95.0
c3c,L,hh,snmin,-10.5,-14.0,-17.5,-18.5,-24.5,NULL,-26.5,NULL,-29.0,-14.5,-11.0,NULL,-31.0,NULL,-17.0,NULL,-30.0
c3c,L,hh,snmax,12.0,11.0,4.0,1.0,-3.0,NULL,-4.0,NULL,-4.0,-14.5,-5.0,NULL,-6.5,NULL,-8.5,NULL,-17.5
c3c,W,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3c,W,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3c,W,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3c,W,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3c,W,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3c,W,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3c,W,hh,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3c,W,hh,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3c,W,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3c,Ku,vv,N,276.0,NULL,420.0,NULL,422.0,NULL,422.0,NULL,948.0,2.0,672.0,NULL,950.0,NULL,662.0,NULL,267.0
c3c,Ku,vv,snmin,-11.0,NULL,-11.0,NULL,-11.0,NULL,-10.5,NULL,-13.0,-3.5,-16.0,NULL,-17.0,NULL,-19.0,NULL,-18.5
c3c,Ku,vv,snmax,5.0,NULL,6.0,NULL,-1.0,NULL,-1.0,NULL,-2.5,-3.0,-3.5,NULL,-4.5,NULL,-5.5,NULL,-9.0
c3c,Ku,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,528.0,NULL,528.0,NULL,519.0,NULL,453.0,NULL,NULL
c3c,Ku,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-17.5,NULL,-18.0,NULL,-19.0,NULL,-22.5,NULL,NULL
c3c,Ku,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-6.0,NULL,-7.5,NULL,-9.0,NULL,-11.0,NULL,NULL
c3c,Ku,hh,N,275.0,NULL,420.0,NULL,422.0,NULL,422.0,NULL,948.0,NULL,672.0,NULL,950.0,NULL,660.0,NULL,268.0
c3c,Ku,hh,snmin,-10.5,NULL,-12.0,NULL,-11.0,NULL,-11.5,NULL,-13.5,NULL,-14.5,NULL,-16.5,NULL,-19.0,NULL,-19.5
c3c,Ku,hh,snmax,4.5,NULL,8.5,NULL,-0.5,NULL,-2.5,NULL,-2.0,NULL,-4.0,NULL,-5.0,NULL,-6.0,NULL,-9.5
c3c,S,vv,N,145.0,46.0,146.0,46.0,146.0,NULL,144.0,NULL,100.0,NULL,NULL,NULL,100.0,NULL,NULL,NULL,100.0
c3c,S,vv,snmin,-12.0,-11.0,-16.0,-14.5,-18.5,NULL,-19.0,NULL,-21.0,NULL,NULL,NULL,-22.0,NULL,NULL,NULL,-23.5
c3c,S,vv,snmax,10.0,5.0,1.5,-2.5,-5.0,NULL,-6.0,NULL,-8.5,NULL,NULL,NULL,-11.5,NULL,NULL,NULL,-15.5
c3c,S,hv,N,114.0,34.0,143.0,43.0,143.0,NULL,138.0,NULL,100.0,NULL,NULL,NULL,100.0,NULL,NULL,NULL,100.0
c3c,S,hv,snmin,-24.5,-22.5,-27.5,-23.5,-26.5,NULL,-27.0,NULL,-28.0,NULL,NULL,NULL,-30.5,NULL,NULL,NULL,-30.5
c3c,S,hv,snmax,-9.0,-11.0,-13.0,-14.0,-15.5,NULL,-15.0,NULL,-17.5,NULL,NULL,NULL,-18.0,NULL,NULL,NULL,-24.0
c3c,S,hh,N,146.0,46.0,146.0,46.0,146.0,NULL,146.0,NULL,100.0,NULL,NULL,NULL,100.0,NULL,NULL,NULL,100.0
c3c,S,hh,snmin,-12.5,-14.0,-16.5,-14.0,-17.5,NULL,-26.5,NULL,-22.5,NULL,NULL,NULL,-24.0,NULL,NULL,NULL,-24.5
c3c,S,hh,snmax,11.0,5.5,0.5,-2.5,-5.5,NULL,-8.5,NULL,-10.5,NULL,NULL,NULL,-11.5,NULL,NULL,NULL,-15.0
c3c,X,vv,N,230.0,NULL,352.0,NULL,426.0,NULL,468.0,NULL,817.0,NULL,1430.0,NULL,844.0,NULL,594.0,NULL,232.0
c3c,X,vv,snmin,-11.0,NULL,-11.5,NULL,-14.0,NULL,-17.0,NULL,-14.5,NULL,-20.5,NULL,-18.5,NULL,-22.0,NULL,-20.5
c3c,X,vv,snmax,5.0,NULL,7.5,NULL,0.0,NULL,-1.5,NULL,-3.0,NULL,-3.0,NULL,-5.0,NULL,-5.0,NULL,-13.5
c3c,X,hv,N,NULL,NULL,NULL,NULL,99.0,NULL,140.0,NULL,490.0,NULL,1318.0,NULL,515.0,NULL,495.0,NULL,NULL
c3c,X,hv,snmin,NULL,NULL,NULL,NULL,-27.0,NULL,-29.0,NULL,-21.5,NULL,-35.0,NULL,-24.5,NULL,-25.5,NULL,NULL
c3c,X,hv,snmax,NULL,NULL,NULL,NULL,-8.0,NULL,-9.0,NULL,-8.5,NULL,-8.0,NULL,-10.5,NULL,-12.0,NULL,NULL
c3c,X,hh,N,227.0,NULL,355.0,NULL,383.0,NULL,472.0,NULL,819.0,NULL,666.0,NULL,831.0,NULL,595.0,NULL,233.0
c3c,X,hh,snmin,-11.0,NULL,-11.0,NULL,-12.0,NULL,-13.0,NULL,-15.0,NULL,-16.5,NULL,-18.5,NULL,-22.0,NULL,-19.5
c3c,X,hh,snmax,4.0,NULL,8.0,NULL,-1.0,NULL,-2.0,NULL,-4.0,NULL,-4.5,NULL,-6.0,NULL,-6.0,NULL,-10.5
c3c,C,vv,N,289.0,92.0,292.0,92.0,292.0,NULL,375.0,NULL,200.0,11.0,74.0,NULL,205.0,NULL,NULL,NULL,200.0
c3c,C,vv,snmin,-10.5,-12.5,-12.5,-12.5,-14.5,NULL,-22.0,NULL,-16.0,-14.0,-17.5,NULL,-17.5,NULL,NULL,NULL,-22.0
c3c,C,vv,snmax,12.0,8.5,4.5,4.5,0.5,NULL,-2.5,NULL,-6.0,-7.5,-7.0,NULL,-9.0,NULL,NULL,NULL,-14.5
c3c,C,hv,N,265.0,77.0,279.0,77.0,404.0,NULL,352.0,NULL,200.0,11.0,345.0,NULL,206.0,NULL,NULL,NULL,200.0
c3c,C,hv,snmin,-20.5,-20.5,-21.5,-20.5,-27.5,NULL,-26.5,NULL,-22.5,-23.5,-30.5,NULL,-23.5,NULL,NULL,NULL,-25.0
c3c,C,hv,snmax,3.0,1.0,-1.5,-3.0,-4.5,NULL,-5.5,NULL,-11.0,-12.0,-11.5,NULL,-11.5,NULL,NULL,NULL,-15.0
c3c,C,hh,N,292.0,92.0,292.0,92.0,425.0,NULL,377.0,NULL,200.0,11.0,344.0,NULL,206.0,NULL,NULL,NULL,200.0
c3c,C,hh,snmin,-9.5,-9.5,-15.5,-9.0,-17.5,NULL,-21.0,NULL,-17.5,-14.5,-22.5,NULL,-18.0,NULL,NULL,NULL,-21.5
c3c,C,hh,snmax,12.0,9.0,5.0,4.0,2.0,NULL,-1.0,NULL,-6.0,-9.0,-4.5,NULL,-9.0,NULL,NULL,NULL,-13.5
c1,Ka,vv,N,3.0,4.0,19.0,4.0,38.0,NULL,42.0,NULL,32.0,6.0,51.0,NULL,38.0,NULL,35.0,NULL,12.0
c1,Ka,vv,snmin,-11.0,-10.0,-11.0,-9.5,-11.0,NULL,-12.0,NULL,-15.0,-8.5,-20.0,NULL,-18.0,NULL,-18.0,NULL,-20.0
c1,Ka,vv,snmax,-0.5,-4.0,-3.0,-6.5,-1.5,NULL,-2.0,NULL,-4.5,-4.5,-5.0,NULL,-5.5,NULL,-8.0,NULL,-11.0
c1,Ka,hv,N,2.0,2.0,2.0,2.0,2.0,NULL,2.0,NULL,2.0,NULL,2.0,NULL,2.0,NULL,1.0,NULL,NULL
c1,Ka,hv,snmin,-16.5,-15.5,-17.5,-17.0,-18.0,NULL,-17.5,NULL,-18.5,NULL,-20.5,NULL,-21.0,NULL,-23.5,NULL,NULL
c1,Ka,hv,snmax,-15.0,-13.5,-13.5,-15.5,-13.5,NULL,-13.5,NULL,-13.0,NULL,-13.0,NULL,-17.0,NULL,-23.5,NULL,NULL
c1,Ka,hh,N,1.0,1.0,19.0,1.0,38.0,NULL,38.0,NULL,32.0,6.0,52.0,NULL,38.0,NULL,38.0,NULL,15.0
c1,Ka,hh,snmin,-8.0,-5.5,-10.5,-6.5,-11.0,NULL,-13.0,NULL,-15.0,-10.0,-20.0,NULL,-19.5,NULL,-21.5,NULL,-25.0
c1,Ka,hh,snmax,-8.0,-5.5,-2.0,-6.5,0.0,NULL,-3.0,NULL,-4.0,-3.0,-5.0,NULL,-6.0,NULL,-5.0,NULL,-10.5
c1,L,vv,N,141.0,48.0,141.0,49.0,162.0,NULL,162.0,NULL,105.0,NULL,29.0,NULL,106.0,NULL,NULL,NULL,86.0
c1,L,vv,snmin,-6.5,-5.0,-14.5,-21.5,-26.5,NULL,-29.0,NULL,-36.5,NULL,-33.5,NULL,-37.0,NULL,NULL,NULL,-38.0
c1,L,vv,snmax,18.0,12.5,3.5,-2.5,-1.5,NULL,-2.0,NULL,-3.5,NULL,-4.5,NULL,-6.0,NULL,NULL,NULL,-19.5
c1,L,hv,N,104.0,18.0,124.0,31.0,122.0,NULL,122.0,NULL,92.0,NULL,NULL,NULL,86.0,NULL,NULL,NULL,86.0
c1,L,hv,snmin,-25.5,-21.0,-35.0,-31.5,-41.0,NULL,-42.0,NULL,-40.5,NULL,NULL,NULL,-45.0,NULL,NULL,NULL,-48.5
c1,L,hv,snmax,1.5,-3.0,-9.5,-16.0,-16.0,NULL,-16.5,NULL,-20.0,NULL,NULL,NULL,-25.5,NULL,NULL,NULL,-22.5
c1,L,hh,N,141.0,59.0,178.0,59.0,170.0,NULL,166.0,NULL,113.0,NULL,37.0,NULL,105.0,NULL,NULL,NULL,86.0
c1,L,hh,snmin,-6.5,-16.0,-19.0,-21.0,-28.5,NULL,-30.0,NULL,-35.0,NULL,-35.0,NULL,-36.5,NULL,NULL,NULL,-38.0
c1,L,hh,snmax,17.5,12.5,3.0,-2.5,-1.5,NULL,-2.5,NULL,-4.0,NULL,-6.0,NULL,-8.0,NULL,NULL,NULL,-21.0
c1,W,vv,N,3.0,4.0,4.0,3.0,4.0,NULL,4.0,NULL,4.0,NULL,4.0,NULL,3.0,NULL,2.0,NULL,NULL
c1,W,vv,snmin,-2.0,-2.5,-1.5,-2.0,-4.0,NULL,-4.5,NULL,-4.0,NULL,-4.5,NULL,-7.5,NULL,-8.0,NULL,NULL
c1,W,vv,snmax,3.5,4.0,0.5,-1.5,0.0,NULL,0.0,NULL,-1.0,NULL,-1.0,NULL,-2.5,NULL,-6.5,NULL,NULL
c1,W,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1,W,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1,W,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1,W,hh,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1,W,hh,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1,W,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1,Ku,vv,N,531.0,NULL,657.0,NULL,668.0,NULL,672.0,NULL,1339.0,NULL,849.0,NULL,1311.0,NULL,767.0,NULL,512.0
c1,Ku,vv,snmin,-10.5,NULL,-13.0,NULL,-22.0,NULL,-21.0,NULL,-24.0,NULL,-23.5,NULL,-22.0,NULL,-22.0,NULL,-24.0
c1,Ku,vv,snmax,13.5,NULL,9.0,NULL,2.0,NULL,-2.0,NULL,-4.0,NULL,-3.5,NULL,-2.5,NULL,-1.5,NULL,-3.0
c1,Ku,hv,N,1.0,1.0,2.0,2.0,2.0,NULL,2.0,NULL,662.0,NULL,648.0,NULL,601.0,NULL,544.0,NULL,NULL
c1,Ku,hv,snmin,-13.0,-12.0,-13.0,-14.5,-17.0,NULL,-18.5,NULL,-26.0,NULL,-33.0,NULL,-25.5,NULL,-25.0,NULL,NULL
c1,Ku,hv,snmax,-13.0,-12.0,-11.5,-13.0,-13.0,NULL,-11.0,NULL,-7.0,NULL,-8.5,NULL,-9.0,NULL,-10.0,NULL,NULL
c1,Ku,hh,N,530.0,NULL,655.0,NULL,664.0,NULL,666.0,NULL,1334.0,NULL,841.0,NULL,1325.0,NULL,764.0,NULL,503.0
c1,Ku,hh,snmin,-9.5,NULL,-13.5,NULL,-21.0,NULL,-20.5,NULL,-22.5,NULL,-23.5,NULL,-21.5,NULL,-21.0,NULL,-24.0
c1,Ku,hh,snmax,14.0,NULL,11.0,NULL,2.5,NULL,0.0,NULL,-2.0,NULL,-5.0,NULL,-5.5,NULL,-5.5,NULL,-7.0
c1,S,vv,N,138.0,46.0,138.0,46.0,137.0,NULL,138.0,NULL,86.0,NULL,NULL,NULL,86.0,NULL,NULL,NULL,86.0
c1,S,vv,snmin,-24.0,-24.0,-23.5,-24.0,-25.0,NULL,-23.0,NULL,-23.0,NULL,NULL,NULL,-27.0,NULL,NULL,NULL,-29.0
c1,S,vv,snmax,17.5,10.0,7.0,1.0,-1.0,NULL,-3.0,NULL,-9.0,NULL,NULL,NULL,-13.0,NULL,NULL,NULL,-13.5
c1,S,hv,N,122.0,27.0,130.0,39.0,132.0,NULL,132.0,NULL,86.0,NULL,NULL,NULL,86.0,NULL,NULL,NULL,86.0
c1,S,hv,snmin,-23.5,-24.5,-32.5,-35.5,-38.0,NULL,-37.0,NULL,-33.0,NULL,NULL,NULL,-35.0,NULL,NULL,NULL,-39.0
c1,S,hv,snmax,-2.0,-8.5,-9.0,-13.5,-10.5,NULL,-15.0,NULL,-18.0,NULL,NULL,NULL,-21.0,NULL,NULL,NULL,-17.0
c1,S,hh,N,138.0,46.0,137.0,46.0,138.0,NULL,138.0,NULL,86.0,NULL,NULL,NULL,86.0,NULL,NULL,NULL,86.0
c1,S,hh,snmin,-25.0,-23.5,-23.5,-24.0,-24.0,NULL,-23.5,NULL,-23.5,NULL,NULL,NULL,-26.0,NULL,NULL,NULL,-30.0
c1,S,hh,snmax,16.5,9.0,5.0,-0.5,-2.5,NULL,-6.5,NULL,-8.0,NULL,NULL,NULL,-10.0,NULL,NULL,NULL,-12.0
c1,X,vv,N,237.0,NULL,343.0,NULL,466.0,NULL,510.0,NULL,928.0,40.0,1366.0,NULL,979.0,NULL,729.0,NULL,236.0
c1,X,vv,snmin,-12.5,NULL,-14.0,NULL,-17.5,NULL,-18.5,NULL,-25.0,-17.0,-23.0,NULL,-23.5,NULL,-26.5,NULL,-33.5
c1,X,vv,snmax,10.0,NULL,10.5,NULL,1.0,NULL,-3.0,NULL,-4.5,-5.0,-2.5,NULL,-4.5,NULL,-3.0,NULL,-2.0
c1,X,hv,N,10.0,NULL,10.0,NULL,153.0,NULL,201.0,NULL,607.0,54.0,1244.0,NULL,671.0,NULL,643.0,NULL,NULL
c1,X,hv,snmin,-21.5,NULL,-21.5,NULL,-27.0,NULL,-29.5,NULL,-27.0,-28.0,-32.0,NULL,-33.0,NULL,-36.5,NULL,NULL
c1,X,hv,snmax,0.0,NULL,-12.0,NULL,-9.0,NULL,-11.0,NULL,-7.5,-10.5,-7.5,NULL,-10.0,NULL,-6.5,NULL,NULL
c1,X,hh,N,238.0,NULL,345.0,NULL,377.0,NULL,516.0,NULL,931.0,41.0,890.0,NULL,1033.0,NULL,728.0,NULL,242.0
c1,X,hh,snmin,-15.0,NULL,-17.0,NULL,-18.0,NULL,-18.5,NULL,-24.0,-15.5,-24.0,NULL,-24.5,NULL,-28.5,NULL,-33.5
c1,X,hh,snmax,8.5,NULL,10.5,NULL,1.0,NULL,-1.0,NULL,-4.0,-5.0,-6.0,NULL,-4.5,NULL,-3.0,NULL,-2.0
c1,C,vv,N,280.0,95.0,280.0,96.0,279.0,NULL,396.0,NULL,172.0,20.0,140.0,NULL,184.0,NULL,NULL,NULL,172.0
c1,C,vv,snmin,-12.5,-12.0,-18.0,-19.5,-22.5,NULL,-23.0,NULL,-17.0,-18.0,-29.0,NULL,-20.0,NULL,NULL,NULL,-27.0
c1,C,vv,snmax,15.5,17.5,11.5,8.0,1.5,NULL,1.5,NULL,-5.0,-10.5,-9.0,NULL,-5.5,NULL,NULL,NULL,-7.5
c1,C,hv,N,259.0,83.0,269.0,84.0,267.0,NULL,395.0,NULL,178.0,28.0,300.0,NULL,184.0,NULL,NULL,NULL,172.0
c1,C,hv,snmin,-23.0,-17.5,-28.5,-31.5,-32.5,NULL,-33.5,NULL,-30.5,-32.5,-35.5,NULL,-27.0,NULL,NULL,NULL,-33.5
c1,C,hv,snmax,1.5,1.0,0.5,0.0,0.0,NULL,0.0,NULL,-9.5,-18.5,-13.0,NULL,-12.0,NULL,NULL,NULL,-11.0
c1,C,hh,N,281.0,105.0,313.0,106.0,292.0,NULL,420.0,NULL,184.0,32.0,310.0,NULL,186.0,NULL,NULL,NULL,172.0
c1,C,hh,snmin,-12.0,-10.0,-18.5,-18.5,-23.5,NULL,-24.0,NULL,-22.5,-24.0,-30.5,NULL,-22.0,NULL,NULL,NULL,-23.0
c1,C,hh,snmax,15.5,16.5,10.5,5.5,4.5,NULL,0.0,NULL,-4.5,-10.0,-9.0,NULL,-5.0,NULL,NULL,NULL,-4.5
c3,Ka,vv,N,NULL,NULL,15.0,NULL,32.0,NULL,31.0,NULL,28.0,5.0,233.0,NULL,33.0,NULL,30.0,NULL,11.0
c3,Ka,vv,snmin,NULL,NULL,-11.0,NULL,-10.0,NULL,-10.5,NULL,-11.5,-7.5,-16.5,NULL,-13.5,NULL,-15.0,NULL,-17.0
c3,Ka,vv,snmax,NULL,NULL,0.0,NULL,-0.5,NULL,-1.5,NULL,-2.5,-4.5,-3.5,NULL,-5.0,NULL,-6.5,NULL,-13.0
c3,Ka,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3,Ka,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3,Ka,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3,Ka,hh,N,NULL,NULL,13.0,NULL,29.0,NULL,29.0,NULL,25.0,4.0,230.0,NULL,29.0,NULL,29.0,NULL,10.0
c3,Ka,hh,snmin,NULL,NULL,-11.0,NULL,-11.0,NULL,-11.5,NULL,-12.0,-7.5,-15.5,NULL,-14.0,NULL,-15.5,NULL,-19.5
c3,Ka,hh,snmax,NULL,NULL,0.5,NULL,0.0,NULL,-0.5,NULL,-1.0,-6.0,-2.0,NULL,-3.0,NULL,-4.5,NULL,-6.5
c3,L,vv,N,396.0,160.0,382.0,161.0,398.0,NULL,397.0,NULL,236.0,5.0,36.0,NULL,241.0,NULL,19.0,NULL,223.0
c3,L,vv,snmin,-13.0,-15.0,-19.0,-19.5,-23.0,NULL,-27.0,NULL,-28.5,-19.0,-23.0,NULL,-29.0,NULL,-22.5,NULL,-31.0
c3,L,vv,snmax,13.0,11.5,5.0,1.5,-0.5,NULL,-4.0,NULL,-4.5,-16.5,-5.0,NULL,-7.0,NULL,-7.0,NULL,-14.0
c3,L,hv,N,244.0,74.0,351.0,147.0,378.0,46.0,378.0,46.0,269.0,46.0,63.0,NULL,223.0,NULL,NULL,NULL,221.0
c3,L,hv,snmin,-31.0,-25.0,-33.0,-32.0,-36.0,-31.0,-36.5,-31.5,-38.5,-31.5,-32.0,NULL,-38.5,NULL,NULL,NULL,-42.5
c3,L,hv,snmax,-9.0,-12.0,-11.0,-10.5,-11.0,-14.0,-14.5,-17.0,-18.0,-20.5,-19.0,NULL,-21.5,NULL,NULL,NULL,-23.0
c3,L,hh,N,396.0,204.0,427.0,205.0,441.0,43.0,440.0,43.0,279.0,48.0,78.0,NULL,242.0,NULL,19.0,NULL,223.0
c3,L,hh,snmin,-10.5,-14.0,-18.0,-18.5,-24.5,-22.0,-26.5,-25.5,-29.0,-27.0,-26.0,NULL,-31.0,NULL,-23.5,NULL,-33.5
c3,L,hh,snmax,13.5,12.0,6.5,4.0,5.5,2.0,0.5,-1.5,-2.0,-7.5,-5.0,NULL,-6.5,NULL,-8.5,NULL,-17.0
c3,W,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3,W,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3,W,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3,W,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3,W,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3,W,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3,W,hh,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3,W,hh,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3,W,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3,Ku,vv,N,745.0,63.0,1348.0,64.0,1353.0,46.0,1354.0,46.0,3034.0,50.0,2763.0,NULL,2995.0,NULL,2240.0,NULL,676.0
c3,Ku,vv,snmin,-11.0,-10.5,-14.5,-15.0,-14.5,-11.5,-17.5,-12.5,-15.5,-11.5,-17.5,NULL,-17.5,NULL,-19.0,NULL,-26.0
c3,Ku,vv,snmax,20.0,6.5,15.0,4.0,10.0,-1.0,1.0,-4.0,0.0,-3.0,-2.5,NULL,-2.5,NULL,-5.0,NULL,-8.0
c3,Ku,hv,N,15.0,NULL,16.0,NULL,17.0,NULL,16.0,NULL,1702.0,NULL,1715.0,NULL,1677.0,NULL,1549.0,NULL,NULL
c3,Ku,hv,snmin,-19.0,NULL,-21.5,NULL,-22.0,NULL,-22.0,NULL,-17.5,NULL,-22.5,NULL,-20.0,NULL,-22.5,NULL,NULL
c3,Ku,hv,snmax,0.0,NULL,-12.5,NULL,-15.0,NULL,-14.0,NULL,-4.5,NULL,-6.5,NULL,-7.5,NULL,-9.5,NULL,NULL
c3,Ku,hh,N,742.0,NULL,1298.0,NULL,1303.0,NULL,1304.0,NULL,2985.0,NULL,2715.0,NULL,2991.0,NULL,2231.0,NULL,687.0
c3,Ku,hh,snmin,-10.5,NULL,-16.0,NULL,-13.0,NULL,-15.0,NULL,-15.0,NULL,-15.0,NULL,-17.0,NULL,-19.0,NULL,-20.0
c3,Ku,hh,snmax,19.5,NULL,18.0,NULL,11.0,NULL,0.5,NULL,0.0,NULL,-2.0,NULL,-2.0,NULL,-5.0,NULL,-9.0
